date,symbol,realized_forward_return,predicted_class,realized_class,score,class_0_prob,class_1_prob,class_2_prob,class_3_prob,class_4_prob,class_3_4_prob,score_prob,target_weight
2021-05-18,VN:VCI,0.16665499614872914,4,4.0,0.6455902149792112,0.22802799469357704,0.15228969539506862,0.13990170388974416,0.09270295915169831,0.38707764686991186,0.47978060602161016,0.30974166458434754,0.25
2021-05-28,VN:FTS,0.32173405909797825,4,4.0,0.6983684309677852,0.21491988372475515,0.15003540329450502,0.14493713517069856,0.09603956585916161,0.39406801195087965,0.4901075778100413,0.3422756601206202,0.25
2021-05-28,VN:LPB,0.03573296147812455,4,2.0,0.6420519245282389,0.23130496535614029,0.1469040705831072,0.14191221123672162,0.094035166324233,0.3858435864997979,0.4798787528240309,0.3081070767908801,0.25
2021-05-28,VN:VND,0.550473826053842,4,4.0,0.6420519245282389,0.23130496535614029,0.1469040705831072,0.14191221123672162,0.094035166324233,0.3858435864997979,0.4798787528240309,0.3081070767908801,0.25
2021-05-28,VN:HSG,0.11515645519177653,4,4.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-06-09,VN:FTS,0.3007185310032823,4,4.0,0.68942937717692,0.21378869989829213,0.15450902052955298,0.14417429053523703,0.0955340848038482,0.3919939042330697,0.48752798903691785,0.3361161178380386,0.25
2021-06-09,VN:LPB,-0.055989379978135134,4,0.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-06-09,VN:VCI,0.2591134180538155,4,4.0,0.6297082685744404,0.2295661964364455,0.15331697121299123,0.14084542972939992,0.09332828760158372,0.3829431150195796,0.47627140262116335,0.299912040316093,0.25
2021-06-09,VN:HSG,0.05080641674233588,4,3.0,0.6209440416378987,0.22833164716755291,0.1578702526649908,0.1400879812266821,0.09282638409216357,0.3808837348486106,0.4737101189407742,0.29414747581985407,0.25
2021-06-21,VN:HSG,-0.07820554123711343,4,0.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-06-21,VN:VCI,0.05079605761940864,4,3.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-06-21,VN:DCM,-0.07905704553890625,4,0.0,0.6699636951825847,0.20634778305175416,0.16458526621576994,0.15185305815606695,0.09219857511368189,0.38501531746272705,0.47721389257640895,0.31971598286295594,0.25
2021-06-21,VN:SJS,-0.09238249594813619,4,0.0,0.6297082685744404,0.2295661964364455,0.15331697121299123,0.14084542972939992,0.09332828760158372,0.3829431150195796,0.47627140262116335,0.299912040316093,0.25
2021-07-01,VN:NKG,-0.1607142857142856,4,0.0,0.6739783934944389,0.22527856306071767,0.1504534676806172,0.13821484560414687,0.09158519183353162,0.3944679318209866,0.48605312365451825,0.3275893034336261,0.25
2021-07-01,VN:HCM,-0.1759320147706004,4,0.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-07-01,VN:SSI,-0.14258722761053033,4,0.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-07-01,VN:VCI,-0.1084750474954822,4,0.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-07-13,VN:SJS,0.04166666666666674,4,2.0,0.5656318580265065,0.2283646877353685,0.1621094768925089,0.14892270939167276,0.09866933377579848,0.36193379220465133,0.46060312598044983,0.2605318019611389,0.25
2021-07-13,VN:FTS,0.03168529006581955,4,2.0,0.5678307148230768,0.2260351015177734,0.16611440355990525,0.14740352222767827,0.09766279833270014,0.3627841743619429,0.460446972694643,0.26145593364332087,0.25
2021-07-13,VN:VCI,-0.09394432220415183,4,0.0,0.5318326816969057,0.23688416084678882,0.16378355418106924,0.1453352026044069,0.09630334476582629,0.35769373760190876,0.45399708236773506,0.2414504857982035,0.25
2021-07-23,VN:HDC,0.10499139414802072,4,4.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-07-23,VN:HDG,0.11006507592190884,4,4.0,0.6199117182201763,0.2232727540785614,0.1584948885552966,0.1456021357655366,0.09646927493461016,0.3761609466659952,0.47263022160060536,0.29298901275521394,0.25
2021-07-23,VN:SJS,0.02400000000000002,4,2.0,0.5518232103573024,0.2383563387271489,0.16118647278239184,0.14141333208541074,0.09370460431057664,0.3653392520944718,0.45904385640504847,0.2533110545362304,0.25
2021-08-04,VN:HDC,0.05263157894736836,4,3.0,0.6335887596125346,0.23011281624940708,0.1513009437010114,0.14118078982148125,0.09355050743597033,0.38385494279212995,0.47740545022810027,0.3024787270422857,0.25
2021-08-04,VN:VND,0.06425702811244971,4,3.0,0.628640044589044,0.23022844583476917,0.15375926058767023,0.1412517321482817,0.09071274372079205,0.38404781770848684,0.4747605614292789,0.29845350050602143,0.25
2021-08-04,VN:VCI,0.16290596676737157,4,4.0,0.5770019347295596,0.22745357962221457,0.16146271291664346,0.14832854602475196,0.09744683870926885,0.36530832272712116,0.46275516143639,0.26701062345488674,0.25
2021-08-04,VN:SJS,-0.020537124802527562,4,0.0,0.5631581447234335,0.24009734928825532,0.15505956459923606,0.14244625290735632,0.09438904585813833,0.36800778734701395,0.4623968332051523,0.2604025427138045,0.25
